,RK,Team,Year,Conf,playoffs_y_n,G,W,L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W%,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm,W%_scalnorm
8,9,Utah Jazz,1999,West,1,50,37,13,243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8.0,5.5,16.3,22.7,93.3,0.74,0.1437765106861856,-0.022147661487286786,-0.1437765106861857,0.17689471301030782,-0.1437765106861857,-0.17689471301030793,0.066184511482669,0.05553389994870844,-0.01766376842954872,0.10475568172182176,0.5101865785872487,0.5101865785872487,0.14377651068618702,-0.090356034076487,0.07767977869060856,0.1437765106861859,-0.035924297394439766,0.066184511482669,0.10475568172182176,0.004393675930276009,0.05553389994870844,0.5101865785872487
9,10,Boston Celtics,1999,East,0,50,19,31,243.0,36.3,83.3,0.436,5.5,15.2,0.36,30.9,68.1,0.45299999999999996,14.9,21.5,0.6920000000000001,13.6,29.2,21.5,9.1,5.1,16.1,23.9,93.0,0.38,0.11289869085449403,0.15226068268597553,0.15226068268597553,-0.010990716284563912,0.09705987441428318,0.09705987441428318,0.06938888660104628,0.06938888660104628,0.11289869085449403,-0.010990716284563912,-0.6374715026136665,-0.6374715026136665,-0.1308908635360453,0.0826966873613812,0.022070649200526787,0.050809681757748984,0.15226068268597553,0.0,0.0897242757238,0.13089086353604526,0.056853488045082154,-0.08972427572380001
10,11,Minnesota Timberwolves,1999,West,1,50,25,25,240.5,36.8,86.5,0.425,2.4,8.2,0.298,34.3,78.3,0.43799999999999994,17.0,22.9,0.743,15.1,27.8,24.4,8.5,5.4,12.8,23.7,92.9,0.5,-0.41206178710429364,0.12768958233976932,0.4120617871120481,-0.06273953446277618,-0.14287234245860295,-0.11612380337824293,-0.09842135492498452,0.4120617871120481,0.4120617871120481,-0.07297775057316051,-0.07297775057316051,-0.14287234245860295,0.04074828347983422,0.14287234245860286,-0.07858119705164668,0.14287234245860286,0.01067453619663052,0.03284339485209424,-0.41206178710429364,0.0729777505731605,0.025253044964073514,-0.017887975411025776
11,12,Charlotte Hornets,1999,East,0,50,26,24,243.0,33.4,74.4,0.449,5.4,14.7,0.365,28.1,59.7,0.47,20.7,27.7,0.747,9.6,29.9,22.2,8.9,4.9,15.9,22.0,92.9,0.52,0.23251377004422663,-0.11708921286397915,-0.23251377004422666,0.18478628454528254,0.17031303377419188,0.17031303377419188,0.2503668616470942,-0.19989387963027766,-0.36998102987953524,0.15637897347034668,0.3135794143658544,0.19989387963027766,0.17031303377419188,-0.45520431527684085,0.11708921286397908,0.2695684769660801,0.18478628454528254,-0.022635274682715197,0.10464205183271459,-0.09244422808885557,0.08045850473024269,-0.0226352746827153
12,13,San Antonio Spurs,1999,West,1,50,37,13,241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.47600000000000003,19.8,28.3,0.698,12.3,31.7,22.0,8.4,7.0,15.2,20.2,92.8,0.74,-0.004690303249466768,0.028479422918591575,-0.05928312317941608,0.11182798234941707,-0.09645618087523625,-0.11182798234941708,-0.028479422918591586,0.10386237033447049,0.028479422918591575,0.0895033409809535,0.03834963057763921,0.11182798234941707,-0.0964561808752363,-0.018856290672702357,0.5446304655500087,0.09645618087523629,-0.004690303249466768,0.5446304655500087,-0.028479422918591586,-0.1300855115164589,0.018856290672702343,0.5446304655500087
13,14,Milwaukee Bucks,1999,East,1,50,28,22,241.0,35.1,76.4,0.45899999999999996,4.6,12.4,0.373,30.4,64.0,0.47600000000000003,16.9,23.1,0.733,11.4,27.4,20.6,8.8,4.0,14.4,22.8,91.7,0.56,-0.11650453862303783,0.11650453862303778,-0.07382271230801046,0.19770636701894187,0.02865813941071722,-0.04328355382850098,0.8277394573499718,0.04328355382850096,-0.05828447803016311,0.13602883345823646,-0.18313670861514203,-0.23326660466961607,0.02865813941071722,-0.126029614574493,-0.19770636701894187,-0.02865813941071724,0.06597499375745554,-0.18313670861514217,-0.16995823642177307,0.05072768790694176,0.01427114701724108,0.05072768790694176
14,15,Dallas Mavericks,1999,West,0,50,19,31,241.5,35.0,80.7,0.434,4.0,11.9,0.33899999999999997,30.9,68.8,0.45,17.6,24.2,0.728,12.9,29.6,18.4,7.0,5.8,13.8,21.3,91.6,0.38,-0.013286284888510516,0.137594447439451,0.27323271656513587,-0.0806740430695609,-0.10863351261596485,-0.137594447439449,-0.026599274488474163,0.16793209772351705,0.31677662466080336,-0.08067404306956094,-0.16793209772351717,-0.2001390837012393,-0.053414467358068894,0.02659927448847412,0.09454879086959653,-0.43477391404527793,-0.3684949722753602,0.34133931739928175,-0.3684949722753602,-0.16793209772351717,0.0,-0.21714696080443774
15,16,New Jersey Nets,1999,East,0,50,16,34,241.0,33.8,83.2,0.406,4.5,13.6,0.331,29.3,69.6,0.42100000000000004,19.2,25.0,0.769,14.3,28.7,18.5,9.8,5.5,15.0,22.7,91.4,0.32,-0.1102684635253608,-0.013507263089787764,0.16086097430373444,-0.2716363963873669,0.0,0.04801241453598093,-0.02712417076333966,-0.020294988488757902,0.18712384580053482,-0.7834334974271213,0.027124170763339638,-0.020294988488757902,0.27163639638736675,0.18712384580053482,-0.02712417076333966,-0.18712384580053482,0.2207806699438759,0.10163176665863893,-0.06987124412223862,0.006746851142603346,-0.013507263089787764,-0.1608609743037345
16,17,Washington Wizards,1999,East,0,50,18,32,241.0,35.4,79.4,0.445,3.6,11.6,0.309,31.8,67.8,0.469,16.9,24.0,0.705,11.9,28.1,21.3,7.9,3.9,14.7,23.0,91.2,0.36,-0.19295122745825652,0.24278759346982956,0.09652895681662249,0.08401363383304515,-0.1632887146035527,-0.17783846349709376,-0.20872636478928377,0.3274351938858629,0.20872636478928377,0.10926575202568642,-0.3033053745167076,-0.20872636478928377,-0.17783846349709376,-0.12226290170734762,-0.17783846349709376,0.05951099435075864,-0.1492201606937264,-0.47531791438470095,-0.2427875934698296,0.1929512274582564,-0.04746272755827462,-0.24278759346982945
17,18,Toronto Raptors,1999,East,0,50,23,27,241.5,33.2,78.8,0.42100000000000004,4.5,13.2,0.341,28.7,65.6,0.43700000000000006,20.2,26.6,0.76,14.2,28.9,20.7,8.8,6.4,16.0,22.8,91.1,0.46,-0.0145399055481622,-0.2011038592068254,0.029109035517257496,-0.32197258350899416,0.0,-0.02910903551725754,0.01453990554816211,-0.13457001278288874,0.04373702776162253,-0.3466659221206918,0.2190231052495503,0.11888357250017462,0.32197258350899394,0.3466659221206917,-0.0145399055481622,-0.0145399055481622,0.1345700127828886,0.5853942029305623,0.18377724547485716,0.10346989399013187,-0.08828600141143635,-0.11888357250017466
18,19,Los Angeles Clippers,1999,West,0,50,9,41,242.5,34.2,80.1,0.42700000000000005,4.3,13.4,0.32,29.9,66.8,0.44799999999999995,17.7,24.5,0.721,13.3,25.9,16.4,8.5,4.7,15.9,24.5,90.4,0.18,0.09935234722527603,0.0,0.1174003812481406,-0.09079239342565097,-0.0288785014939776,0.0,-0.1082050821348582,0.007183222392356215,0.07439035999940424,-0.08248354121767934,-0.06648229769854974,-0.058732647006397,-0.0587326470063953,0.05873264700639696,-0.8341042247256372,-0.2892052312800519,0.02160762297607255,-0.0288785014939776,0.06648229769854969,0.23506027013489192,-0.06648229769854974,-0.2892052312800519
19,20,Detroit Pistons,1999,East,1,50,29,21,241.0,33.2,74.3,0.447,5.0,13.6,0.365,28.2,60.7,0.465,19.0,25.7,0.74,12.1,28.2,20.2,8.9,4.2,15.8,22.8,90.4,0.58,-0.2666658023607723,-0.22567110181061606,-0.38901531235515213,0.16897189622595138,0.16897189622594935,0.11610997955522177,0.3613053869769755,-0.24577939816070415,-0.38901531235515213,0.08224641670789937,0.0326650524944322,0.0326650524944322,0.13340662331946987,-0.0990711928232168,-0.2062278348988715,-0.16897189622594946,0.26666580236077214,-0.24577939816070415,0.09907119282321676,0.11610997955522177,-0.1510093499705076,0.16897189622594946
20,21,Philadelphia 76ers,1999,East,1,50,28,22,243.0,33.1,77.7,0.426,2.0,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,18.7,10.8,5.4,16.4,23.0,89.7,0.56,0.08233838837552195,-0.07078694690536809,-0.008015663061407184,-0.060311699894786505,-0.4649157201315969,-0.4649157201315969,-0.4649157201315969,0.07078694690536809,0.1310186563316326,-0.060311699894786505,0.1611981505196394,0.13101865633163287,-0.02431103702949705,0.13101865633163245,-0.02431103702949705,-0.09546029874277624,0.46491572014034593,0.037056118880936316,0.12028245992671686,0.06543700556085398,-0.050606158943556766,0.02849217751418498
21,22,Orlando Magic,1999,East,1,50,33,17,241.0,33.7,78.9,0.428,4.5,13.5,0.33,29.3,65.4,0.44799999999999995,17.5,25.0,0.7,13.8,28.9,21.3,9.9,4.3,16.4,18.7,89.5,0.66,-0.12038661112101147,-0.03713024803576047,0.029613063366164226,-0.06817336054940096,0.0,0.02215724069048606,-0.04472581432683111,-0.02215724069048606,0.0,-0.08458161630215276,-0.11095741773404666,-0.02215724069048606,-0.13022907415308413,0.13022907415308413,-0.007365936903701755,0.03713024803576043,0.2965615387456434,-0.09310181486529738,0.22128759719009564,-0.8553207397529501,-0.11095741773404666,0.17562145094727652
22,23,Miami Heat,1999,East,1,50,33,17,240.5,32.3,71.3,0.45299999999999996,5.8,16.1,0.359,26.5,55.2,0.48100000000000004,18.6,25.2,0.735,10.1,30.2,20.4,6.5,6.1,14.9,20.7,89.0,0.66,-0.5165567249801672,-0.10606365229000908,-0.17910340541230893,0.0914842118639603,0.09850863890891666,0.10606365229000907,0.046069591296012735,-0.5165567249801672,-0.5165567249801672,0.1233800715311,0.0,0.0,0.02701141115485178,-0.14557169201939088,0.07864968182713175,-0.02701141115485179,-0.17910340541230893,0.14557169201939088,-0.06152842963798933,-0.07864968182713175,-0.07864968182713175,0.10606365229000907
23,24,Vancouver Grizzlies,1999,West,0,50,8,42,243.5,32.9,76.8,0.428,3.0,9.1,0.327,29.9,67.7,0.442,20.2,28.2,0.7170000000000001,13.0,27.2,19.3,8.4,4.0,17.0,22.5,88.9,0.16,0.17709387389102507,-0.11129425820438993,-0.03286047839602469,-0.050087612159452295,-0.1500968665355884,-0.1500968665355884,-0.06840278309201119,0.0054118234432093,0.0815214632356289,-0.09568053130280298,0.0815214632356289,0.11129425820438991,-0.05604552834420845,0.03286047839602468,-0.17709387389102516,-0.10327184687287558,-0.0054118234432093335,-0.13903571506192483,0.6284122293552427,-0.016279134097027474,-0.11129425820438993,-0.6284122293434169
24,25,Golden State Warriors,1999,West,0,50,21,29,242.5,34.6,83.5,0.415,3.2,11.3,0.287,31.4,72.2,0.435,15.9,23.5,0.6759999999999999,16.3,31.2,20.7,8.3,4.4,15.4,25.4,88.3,0.42,0.06072000530174068,0.013205676748534349,0.14365902011812867,-0.12175897616070469,-0.10467007799911389,-0.07761630071857169,-0.17675015907574196,0.09721433022115636,0.17675015907574188,-0.12175897616070469,-0.17675015907574196,-0.12175897616070469,-0.5097696668676192,0.5097696668772123,0.12175897616070469,-0.0043900855282107566,-0.01764933403983576,-0.04546428121441546,-0.0043900855282107566,0.5097696668772123,-0.10467007799911389,-0.05548851903481474
25,26,Cleveland Cavaliers,1999,East,0,50,22,28,241.0,31.2,71.2,0.439,3.6,10.7,0.341,27.6,60.5,0.456,20.3,27.1,0.7490000000000001,9.4,26.3,21.9,9.0,4.1,15.7,24.2,86.4,0.44,-0.0863303147393887,-0.17285145829790352,-0.6133581465448477,0.0,-0.07305870146985537,-0.10862812139199092,0.005282179183595778,-0.13570501099735335,-0.14650118435258347,0.0,0.1086281213919909,0.07305870146985534,0.09338843294254599,-0.6133581465448477,-0.21266692982804944,0.08633031473938865,0.12593971201686494,-0.09338843294254599,0.021235792394127984,0.14650118435258347,-0.15868731360949312,-0.05470291598756351
26,27,New York Knicks,1999,East,1,50,27,23,242.0,32.2,74.1,0.435,4.2,11.8,0.353,28.0,62.3,0.45,17.8,24.4,0.732,11.0,30.2,19.3,7.9,5.2,16.1,22.8,86.4,0.54,0.11262897472564638,-0.3820479511294934,-0.3820479511294934,-0.05537901287720758,-0.08364117608917278,-0.17410851895207144,0.11262897472564638,-0.2832820184782634,-0.15817500406674978,-0.08364117608917283,-0.08364117608917278,-0.14265507180856388,0.027577576587011814,-0.32842744005457053,0.24353973397939024,-0.26286223302194023,-0.17410851895207144,0.05537901287720754,0.2251334691409006,0.09802622708922004,-0.41382711889100926,0.027577576587011814
27,28,Atlanta Hawks,1999,East,1,50,31,19,241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30.0,15.6,6.9,5.2,14.9,19.7,86.3,0.62,-0.005114051998237273,-0.5938354883367415,-0.09041596006157374,-0.16734974619033316,-0.0529617695825995,-0.02055987552724646,-0.12193116013509288,-0.205897925769673,-0.05872366129647161,-0.16734974619033316,0.1673497461903331,0.14183817862695702,0.0,0.0587236612964716,0.06463909867488987,-0.5938354883367415,-0.16734974619033316,0.020559875527246443,-0.07073330632191668,-0.16734974619033316,-0.205897925769673,0.08358249564356438
28,29,Chicago Bulls,1999,East,0,50,13,37,241.5,30.8,76.7,0.401,3.5,12.2,0.289,27.2,64.5,0.42200000000000004,16.8,23.7,0.7090000000000001,11.5,27.9,20.3,8.7,3.4,15.5,22.2,81.9,0.26,-0.004028429828054189,-0.467774788953537,-0.032937912006304595,-0.467774788953537,-0.07122226183264176,-0.032937912006304595,-0.13182437517311252,-0.13182437517311252,-0.024460541391234686,-0.16218946267870052,-0.13182437517311252,-0.08920580363654719,-0.05091736909406042,-0.05571788498089548,-0.07122226183264176,-0.032937912006304595,0.02446054139123468,-0.467774788953537,0.008064956581401635,-0.024460541391234686,-0.467774788953537,-0.13182437517311252
0,1,Sacramento Kings,2000,West,1,82,44,38,241.5,40.0,88.9,0.45,6.5,20.2,0.322,33.4,68.7,0.48700000000000004,18.5,24.6,0.754,12.9,32.1,23.8,9.6,4.6,16.2,21.1,105.0,0.5365853658536586,-0.007994052766553425,0.4636623034588554,0.4636623034588554,-0.003993013513065457,0.1107461879779961,0.4636623034588554,-0.16076355895361155,0.07619721604185901,0.024245494269729943,0.16076355895361147,-0.032648335293670165,-0.032648335293670165,0.007994052766553425,0.04135215318343892,0.11995817740575296,0.09520293697658741,0.16076355895361147,-0.055228036020080286,0.06526058684493703,-0.09520293697658742,0.4636623034588554,0.007994052766553425
1,2,Detroit Pistons,2000,East,1,82,42,40,241.8,37.1,80.9,0.45899999999999996,5.4,14.9,0.359,31.8,66.0,0.48100000000000004,23.9,30.6,0.7809999999999999,11.2,30.0,20.8,8.1,3.3,15.7,24.5,103.5,0.5121951219512195,0.048547452712671045,0.02846422485749674,-0.05925148670523088,0.07061507846251601,0.059251486705230845,0.03832916527431655,0.00938502275674189,-0.01884622800189316,-0.0828798693879397,0.09640470697655139,0.544339823175927,0.544339823175927,0.10380694411834561,-0.12043476084098152,-0.028464224857496754,-0.07661596821334557,0.03335965250924766,-0.5443398231656833,0.03335965250924766,0.08945557746944174,0.18873651491857213,-0.004687800266328997
2,3,Dallas Mavericks,2000,West,0,82,40,42,240.6,39.0,85.9,0.45299999999999996,6.3,16.2,0.391,32.6,69.8,0.46799999999999997,17.2,21.4,0.804,11.4,29.8,22.1,7.2,5.1,13.7,21.6,101.4,0.4878048780487805,-0.2048723184027888,0.2048723184027896,0.2048723184027887,0.03801488015876255,0.14927013653194976,0.11068870900682955,0.25206363539256355,0.0865928797883219,0.0648366715104598,-0.03801488015876259,-0.13863748477475024,-0.7269831954631796,0.2520636353925645,-0.10232306920210418,-0.06483667151045984,-0.038014880158762566,-0.10232306920210418,0.0062607067722687685,-0.2520636353925637,-0.12875156097879842,0.2048723184027887,-0.038014880158762566
3,4,Indiana Pacers,2000,East,1,82,56,26,240.6,37.2,81.0,0.45899999999999996,7.1,18.1,0.392,30.0,62.8,0.478,19.9,24.5,0.8109999999999999,10.3,31.9,22.6,6.8,5.1,14.1,21.8,101.3,0.6829268292682927,-0.1453305258062358,0.04110395719273329,-0.04599326856650172,0.0668998698612131,0.5157009540119084,0.12317566980836676,0.5157009540119084,-0.12317566980836676,-0.15980525612799742,0.04599326856650169,0.07851938420079396,-0.04599326856650172,0.5157009540119084,-0.17880668776448005,0.0983454412770202,0.008891256863841561,-0.13342155717251702,0.004441165181445499,-0.07851938420079396,-0.0668998698612131,0.12317566980836676,0.1453305258062358
4,5,Milwaukee Bucks,2000,East,1,82,42,40,242.1,38.7,83.3,0.465,4.8,13.0,0.369,33.9,70.2,0.483,19.0,24.2,0.7859999999999999,12.4,28.9,22.6,8.2,4.6,15.0,24.6,101.2,0.5121951219512195,0.3077930419271186,0.3077930419271186,0.06738466190628094,0.36315389794397923,0.0,-0.01109764406416137,0.140268755571783,0.2645942231279482,0.14026875557178392,0.36315389794397923,-0.022217593790516438,-0.15349336637806837,0.36315389794397923,-0.01109764406416137,-0.3077930419271186,0.0222175937905172,0.11492860613040401,-0.15349336637806837,-0.06738466190628101,0.2645942231279482,0.2645942231279482,-0.01109764406416137
5,6,Los Angeles Lakers,2000,West,1,82,67,15,241.5,38.3,83.4,0.45899999999999996,4.2,12.8,0.32899999999999996,34.1,70.6,0.48200000000000004,20.1,28.9,0.696,13.6,33.4,23.4,7.5,6.5,13.9,22.5,100.8,0.8170731707317073,-0.010503261901104548,0.10789146836608017,0.04289614119876987,0.07902896801460052,-0.031855778748693046,-0.021091783545182742,-0.11617569285541322,0.17167927978504166,0.0857448725282405,0.14550769814137118,0.11617569285541314,0.17167927978504183,-0.2112247458395806,0.12508566180637873,0.6091987067277542,0.05433195248315963,-0.0428961411987699,0.14550769814137118,-0.14550769814137118,-0.05433195248315967,0.10789146836608017,0.6091987067277542
6,7,Orlando Magic,2000,East,0,82,41,41,240.9,38.6,85.5,0.452,3.6,10.6,0.33799999999999997,35.1,74.9,0.46799999999999997,19.2,26.1,0.735,14.0,31.0,20.8,9.1,5.7,17.6,24.0,100.1,0.5,-0.18126739515833798,0.22648056311780687,0.2634567778363314,0.0381888615008973,-0.2634567778363314,-0.22648056311780693,-0.12006364452775493,0.38244430809514557,0.382444308095145,-0.057678191132153826,0.0381888615008973,0.07766791232488753,-0.1430901425478419,0.3108431406116042,0.057678191132153764,-0.15524998416461339,0.24404174677224144,0.1430901425478419,0.38244430809514535,0.07766791232488753,0.1679427762919215,-0.03818886150089733
7,8,Houston Rockets,2000,West,0,82,34,48,241.8,36.6,81.3,0.45,7.1,19.8,0.358,29.5,61.5,0.48,19.2,26.2,0.733,12.3,31.5,21.6,7.5,5.3,17.4,20.3,99.5,0.4146341463414634,0.04813983256496263,-0.004648439975928223,-0.038007341179793507,-0.004648439975928223,0.5397693695943608,0.18715182196785382,0.0,-0.18715182196785393,-0.5397693695842031,0.06429334876722127,0.018687988963331334,0.05875399201883249,-0.0821839831423335,-0.028225230000042796,0.07002217137666557,-0.04302233084727421,-0.038007341179793507,0.023431877240058907,0.13964850994563882,-0.5397693695842031,0.07002217137666557,-0.058753992018832524
8,9,Boston Celtics,2000,East,0,82,35,47,240.6,37.2,83.9,0.444,5.1,15.4,0.331,32.2,68.5,0.469,19.8,26.5,0.745,13.5,29.5,21.2,9.7,3.5,15.4,27.1,99.3,0.4268292682926829,-0.18176557770550947,0.051408914153939715,0.07020723592638152,-0.057523999071612285,0.0223309430569019,0.07020723592638177,-0.0982045661168714,0.04541632453313017,0.0223309430569019,0.0,0.08367198443883314,0.0982045661168714,-0.033727331770992096,0.11423018026177058,-0.11423018026177059,-0.07020723592638156,0.6449896283608909,-0.22363437219274704,0.005554586350064644,0.6449896283608909,0.07020723592638152,-0.051408914153939764
9,10,Seattle SuperSonics,2000,West,1,82,45,37,241.2,37.9,84.7,0.447,6.7,19.6,0.33899999999999997,31.2,65.1,0.48,16.6,23.9,0.695,12.7,30.3,22.9,8.0,4.2,14.0,21.7,99.1,0.5487804878048781,-0.07140569887455621,0.12190330626210445,0.1643936706165548,-0.056376198559571405,0.22562927329237886,0.2256292732923801,-0.056376198559571405,-0.09536617094614498,-0.14179622393783703,0.09536617094614495,-0.24810165385719277,-0.12190330626210445,-0.8006386190526744,0.049066823664950895,0.0,0.04186641636795042,0.027719849475710427,-0.20714030186960838,-0.14179622393783703,-0.12190330626210445,0.07140569887455617,0.03475644764678696
10,11,Denver Nuggets,2000,West,0,82,35,47,242.1,37.3,84.3,0.442,5.7,17.0,0.336,31.5,67.2,0.469,18.7,25.8,0.7240000000000001,13.1,31.6,23.3,6.8,7.5,15.6,23.9,99.0,0.4268292682926829,0.20415324228132314,0.0930375848052037,0.1404645071020118,-0.11088086926268546,0.13013923034852573,0.17550029137198364,-0.11088086926268546,-0.060185037760530635,-0.060185037760530635,0.0,-0.044694958411228336,0.04469495841122832,-0.15137613585246779,0.11088086926268546,0.13013923034852573,0.060185037760530594,-0.22113493297311942,0.8547306620933941,0.029592633594281506,0.04469495841122832,0.060185037760530594,-0.06812632839378499
11,12,Phoenix Suns,2000,West,1,82,53,29,241.5,37.7,82.6,0.457,5.6,15.2,0.368,32.1,67.4,0.47700000000000004,17.9,23.6,0.759,12.5,31.2,25.6,9.1,5.3,16.7,24.1,98.9,0.6463414634146342,-0.028037914170647348,0.2109637408884553,0.014004882558441322,0.14503633583452016,0.2109637408884553,0.14503633583452016,0.14503633583452188,0.05630342481353487,-0.042127642110731396,0.11450902933845708,-0.24760501115505454,-0.2880106921331885,0.08503735304373003,0.028037914170647348,0.12961825774380814,0.5638535295348733,0.359800884360791,0.07059587529799446,0.2880106921331884,0.14503633583452016,0.08503735304373003,0.31012500075362437
12,13,Minnesota Timberwolves,2000,West,1,82,50,32,242.7,39.3,84.3,0.467,3.0,8.7,0.34600000000000003,36.3,75.5,0.48100000000000004,16.8,21.6,0.78,12.4,30.1,26.9,7.6,5.4,13.9,23.3,98.5,0.6097560975609756,0.45527183831897594,0.157854370462115,0.07481834594570116,0.157854370462115,-0.15785437046211512,-0.15785437046211512,-0.015762500744001987,0.45527183831897594,0.45527183831897594,0.08063041926960336,-0.10874211729406918,-0.15785437046211512,0.0693185927050737,-0.003920755664121272,-0.011793900500948277,0.45527183831897594,-0.015762500744001987,0.036287453043742195,-0.10874211729406918,-0.007849391834310795,0.015762500744001977,0.05906063678585211
13,14,Charlotte Hornets,2000,East,1,82,49,33,241.2,35.8,79.7,0.449,4.1,12.2,0.33899999999999997,31.7,67.5,0.469,22.7,30.0,0.758,10.8,32.1,24.7,8.9,5.9,14.7,20.4,98.4,0.5975609756097561,-0.10457986377079387,-0.24076884546796495,-0.15211746184669248,-0.050903844053725805,-0.1276382603331264,-0.08256785184096889,-0.08256785184096899,-0.06131701235812326,0.0,0.0,0.4065720839274227,0.4065720839274224,0.04059813330879223,-0.33045371777781446,0.30337500917148436,0.28007782812412274,0.19270325387948034,0.17853800695231245,-0.1276382603331264,-0.40657208392742206,0.020217011326934077,0.09346250826772994
14,15,New Jersey Nets,2000,East,0,82,31,51,241.8,36.3,83.9,0.433,5.8,16.8,0.34700000000000003,30.5,67.2,0.45399999999999996,19.5,24.9,0.784,12.7,28.2,20.6,8.8,4.8,13.6,23.3,98.0,0.3780487804878049,0.05789978200992892,-0.06419889695316562,0.07066587374421927,-0.14363568033901686,0.1149764036376831,0.1149764036376831,-0.011192982152733044,-0.1332996923569392,-0.04571301252694224,-0.10668857263650272,0.07066587374421944,-0.022476822820700283,0.1550627875146442,0.03978615767224974,-0.6492031062299226,-0.1332996923569392,0.0842185824618264,-0.0168177255773108,-0.6492031062299226,-0.011192982152733027,0.0,-0.09884610010280945
15,16,Portland Trail Blazers,2000,West,1,82,59,23,241.2,36.8,78.4,0.47,5.0,13.8,0.361,31.9,64.7,0.493,18.8,24.7,0.76,11.8,31.2,23.5,7.7,4.8,15.2,22.7,97.5,0.7195121951219512,-0.059288985934482,0.023016114842018175,-0.13649798515417672,0.6647795984449768,0.011461538167872475,0.011461538167872475,0.028858684504762776,-0.011461538167872494,-0.13649798515417672,0.6647795984449768,-0.023016114842018192,-0.03476217459235682,0.04680981624884019,-0.059288985934482,0.05298627420505755,0.08623925993615959,-0.005725015598635084,-0.017221237465663855,-0.011461538167872494,-0.04680981624884022,-0.011461538167872494,0.23049606010347323
16,17,Toronto Raptors,2000,East,1,82,45,37,240.9,36.3,83.9,0.433,5.2,14.3,0.363,31.2,69.6,0.447,19.3,25.2,0.765,13.4,29.9,23.7,8.1,6.6,13.9,24.3,97.2,0.5487804878048781,-0.25606324671938163,-0.15408377470415355,0.16960516591460748,-0.34474000114021547,0.0954907583472518,0.053946623196602796,0.1097158028803514,-0.1855956286574547,0.1097158028803514,-0.37216620145101004,0.1097158028803514,0.0,0.13896526872020618,0.23724052813144927,-0.10971580288035149,0.25606324671938163,0.0954907583472518,0.43910546480755447,-0.37216620145101004,0.20213302255672727,-0.05394662319660284,0.06764080687006017
17,18,Cleveland Cavaliers,2000,East,0,82,32,50,242.1,36.3,82.1,0.442,4.2,11.2,0.373,32.1,70.9,0.45299999999999996,20.2,26.9,0.75,12.3,30.5,23.7,8.7,4.4,17.4,27.1,97.0,0.3902439024390244,0.19922731775646385,-0.08248383927507363,-0.028878605847534437,-0.10820547313801294,-0.043616533257088266,-0.09079272150739681,0.1269991576303235,0.028878605847534412,0.1477236471055755,-0.17126572140028604,0.19922731775646385,0.1477236471055755,0.0,-0.043616533257088266,0.014380934637682651,0.13707530028523926,0.09079272150739709,-0.1269991576303235,0.21579926464151195,0.8341072388084814,-0.043616533257088246,-0.10820547313801294
18,19,Washington Wizards,2000,East,0,82,29,53,241.5,36.7,81.5,0.451,4.1,10.9,0.376,32.6,70.6,0.462,19.1,25.7,0.743,13.0,29.7,21.6,7.2,4.7,16.1,26.2,96.6,0.35365853658536583,-0.029839228360300375,0.029839228360300375,-0.09050063357722163,0.029839228360300375,-0.18838725150821825,-0.26351255753344116,0.4133799074900181,0.2061484989927801,0.24359678509263397,-0.18838725150821825,0.0,0.05992067527751049,-0.13794566774624192,0.18838725150821814,-0.20614849899278018,-0.13794566774624192,-0.243596785092634,-0.12186573704985663,0.18838725150821814,0.4877320286280814,-0.12186573704985663,-0.3065141279934218
19,20,Utah Jazz,2000,West,1,82,55,27,240.9,36.1,77.8,0.46399999999999997,4.0,10.4,0.385,32.1,67.4,0.47600000000000003,20.3,26.2,0.773,11.4,29.6,24.9,7.7,5.4,14.9,24.5,96.5,0.6707317073170732,-0.19781620037669356,-0.18327511055014364,-0.3392215623512116,0.2875090620105517,-0.21318304986678357,-0.2875090620105517,0.33922156235121187,0.041675313269772064,-0.03118252021250972,0.05225446282071326,0.3392215623512114,0.13102485388016002,0.13102485388016274,-0.16942353007919314,-0.18327511055014364,0.3392215623512114,-0.01036629423276408,0.09594232526431848,-0.10735465473763627,0.19781620037669356,-0.10735465473763627,0.2875090620105517
