,RK,Team,Year,Conf,playoffs_y_n,G,W%,W,L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W_scalnorm,L_scalnorm,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm
27,28,Philadelphia 76ers,2004,East,0,82,0.4024390243902439,33,49,242.1,32.7,76.3,0.428,4.1,12.1,0.342,28.6,64.2,0.445,18.4,24.5,0.753,11.5,29.4,20.0,8.0,4.4,15.9,20.7,88.0,-0.17843486356136481,0.1784348635613648,0.15100396040599948,-0.43955816357714184,-0.35726414841503173,-0.2083376890325919,-0.2083376890325919,-0.22452187366651238,-0.055033783911408854,-0.13799383069356402,-0.0892667616899262,-0.2603029468677923,0.021857261536608046,0.0,0.010917658817494869,-0.12536534606413746,-0.13799383069356402,-0.193023184736635,0.021857261536608046,-0.193023184736635,0.1644590831998298,-0.1644590831998298,-0.43955816357714184
28,29,Toronto Raptors,2004,East,0,82,0.4024390243902439,33,49,243.7,32.4,77.4,0.418,5.6,15.8,0.35600000000000004,26.7,61.6,0.434,15.1,20.1,0.75,10.1,29.5,19.2,7.4,4.9,14.2,21.3,85.4,-0.05139402659682588,0.051394026596825876,0.36514340290151215,-0.36514340289464065,-0.06466832162996868,-0.12660454072063393,0.04736862700127482,0.03974592444163203,0.04736862700127482,-0.36514340289464065,-0.06466832162996868,-0.12660454072063393,-0.36514340289464065,-0.36514340289464065,-0.022377670194638367,-0.36514340289464065,-0.025711221635377444,-0.10290165710480648,-0.029103763887406257,0.006295477567139745,-0.04736862700127482,0.006295477567139745,-0.36514340289464065
0,1,Phoenix Suns,2005,West,1,82,0.7560975609756098,62,20,241.2,40.9,85.6,0.47700000000000004,9.7,24.7,0.39299999999999996,31.2,60.9,0.512,19.0,25.4,0.748,11.8,32.3,23.5,7.0,5.5,13.7,19.1,110.4,0.3236448083064154,-0.3236448083003248,-0.030804526078854658,0.3236448083064154,0.1132058064922228,0.11320580649222299,0.3236448083064154,0.3236448083064154,0.3236448083064154,0.00809330781111031,-0.05087079851989995,0.1132058064922228,-0.02196919328047805,-0.01912813771339544,-0.037048266104041876,-0.02196919328047805,0.3236448083064154,0.0923463740858327,-0.030804526078854647,0.03388376081863728,-0.043689685077681575,-0.3236448083003248,0.3236448083064154
1,2,Sacramento Kings,2005,West,1,82,0.6097560975609756,50,32,242.1,39.1,85.1,0.45899999999999996,6.4,17.0,0.374,32.7,68.1,0.48,19.2,24.4,0.787,12.5,29.9,24.5,8.2,3.9,13.1,20.5,103.7,0.08081615432039128,-0.0808161543203913,0.025078094796338237,0.209405444584297,0.1708201559654106,0.11681306227356093,0.06853101333744059,0.030200188156263612,0.14532796982529822,0.12546762968723355,0.08081615432039128,0.12546762968723355,-0.02507809479633822,-0.094099609467909,0.10877268036661152,0.051421784364354434,0.020005175530195884,0.5986705723920658,0.094099609467909,-0.10877268036661152,-0.5986705723807996,-0.1708201559654106,0.20940544458429688
2,3,Dallas Mavericks,2005,West,1,82,0.7073170731707317,58,24,240.6,37.3,81.6,0.457,5.6,15.5,0.364,31.6,66.1,0.479,22.3,28.2,0.789,12.1,30.9,19.6,8.6,5.6,13.4,22.3,102.5,0.18443994281706041,-0.18443994281706036,-0.19939562528017182,0.18443994281706041,0.11942454443031533,0.10256612611781601,0.006317465353291828,0.006317465353291868,0.12847463724450894,0.04490531304180276,0.05835392399514355,0.12847463724450894,0.7597901922870466,0.14825084635752486,0.17120051864461777,0.01899989043612249,0.11081089437292795,-0.15923460895190403,0.18443994281706041,0.11081089437292795,-0.18443994281706036,-0.03182733768150573,0.2167928158367296
3,4,Miami Heat,2005,East,1,82,0.7195121951219512,59,23,243.7,37.8,77.7,0.486,5.8,15.4,0.377,32.0,62.3,0.513,20.2,30.1,0.672,10.8,32.2,21.8,6.4,5.8,13.7,22.1,101.5,0.15568797768774892,-0.15568797768774892,0.17388108887475467,0.14184155899090875,-0.11201177663974314,0.4971097633657765,0.012431104184493377,-0.004133343308095704,0.14184155899090875,0.04731492758924873,-0.05690514515732928,0.4971097633657765,0.02082374906129162,0.17388108887475776,-0.49710976335642154,-0.09699643914819418,0.17388108887475467,0.033744092884245326,-0.14184155899090875,0.09699643914819418,-0.06710618694655289,-0.038179362728245195,0.12067396665518841
4,5,Boston Celtics,2005,East,1,82,0.5487804878048781,45,37,242.4,37.1,79.4,0.46799999999999997,5.3,15.3,0.349,31.8,64.1,0.496,21.6,28.3,0.764,11.1,29.7,22.1,8.1,5.2,15.8,24.4,101.3,0.06790218341536462,-0.07955473742517738,0.1540853127537403,0.2626428000636364,-0.07955473742517738,0.38407249323706016,-0.04497968989726945,-0.03366041103745933,-0.06790218341536462,0.103380441794066,-0.05638565507465823,0.38407249323706016,0.32675579408313393,0.32675579408313393,0.03366041103745933,-0.1963137768905183,-0.022405145960598876,0.16765759352338985,0.18170725643142976,0.056385655074658196,0.2626428000636364,0.32675579408313393,0.2821017524669495
5,6,Washington Wizards,2005,East,1,82,0.5487804878048781,45,37,241.2,36.2,82.9,0.43700000000000006,6.3,18.3,0.34299999999999997,29.9,64.6,0.46299999999999997,21.9,30.2,0.725,13.8,29.0,19.1,8.7,4.2,14.3,22.0,100.5,0.031642261189647095,-0.037072324539002284,-0.05970238217522449,0.037072324539002284,0.13145876737148596,-0.08467516328431468,0.05970238217522449,0.08467516328431467,-0.11396662645442748,-0.02627558548902231,0.015685674071522767,-0.07180340110446402,0.219404651977184,0.6272573707212608,-0.10606436353144322,0.6272573707212608,-0.08467516328431468,-0.1789768978771324,0.1789768978771324,-0.05970238217522447,0.0052154881009985506,-0.06567026003743004,0.11396662645442748
6,7,Toronto Raptors,2005,East,0,82,0.4024390243902439,33,49,241.5,36.0,81.2,0.444,7.9,20.5,0.385,28.1,60.7,0.46299999999999997,19.8,25.6,0.774,10.3,29.8,20.4,7.6,3.9,13.3,22.9,99.7,-0.11802812844983991,0.11802812844983991,-0.027042771530953604,0.006728928743110225,0.06215457853513771,-0.03390028680254871,0.21238247923260045,0.16960573222867995,0.2830719273961531,-0.1368423301070846,-0.14703768729865832,-0.09263945390890493,0.006728928743110225,-0.027042771530953604,0.07702693739711566,-0.8092761539013918,0.006728928743110225,-0.10079940540803409,0.006728928743110225,-0.14703768729865832,-0.2309127677326219,0.02023737396596104,0.12720279490432948
7,8,Denver Nuggets,2005,West,1,82,0.5975609756097561,49,33,240.9,37.0,80.7,0.45899999999999996,3.9,11.5,0.34,33.1,69.2,0.479,21.5,28.2,0.763,11.8,30.2,23.9,9.1,6.0,14.9,22.9,99.5,0.08793879890903863,-0.08793879890903863,-0.13957679012358573,0.11203921672041454,0.019210501406772575,0.14989418502603072,-0.13957679012358573,-0.12074834781257555,-0.1609997010015238,0.7682123540056088,0.13957679012358573,0.12989875956484298,0.13957679012358573,0.14989418502603072,0.0,-0.05214669060787682,0.045403081784147675,0.2687084632921332,0.26870846329213455,0.1864844322584045,0.08793879890903863,0.019210501406772575,0.09568470309684872
8,9,Orlando Magic,2005,East,0,82,0.43902439024390244,36,46,240.3,37.0,81.5,0.45399999999999996,3.9,11.2,0.349,33.1,70.3,0.47100000000000003,21.6,28.5,0.759,12.7,31.0,19.3,7.7,5.4,16.1,23.6,99.5,-0.047536914017537575,0.04753691401753751,-0.618948625364832,0.09026998695838699,0.07709315678476931,0.0708522824687752,-0.11245700740296094,-0.12971744479416408,-0.031223123045354715,0.6189486253764797,0.17660614300604963,0.020682786937990527,0.15025049050384054,0.17660614300604963,-0.015477899276829387,0.07709315678476931,0.11245700740296094,-0.15025049050384048,0.025927535137119286,0.04201458399020006,0.1938462425783656,0.08355354335349083,0.07709315678476931
9,10,Philadelphia 76ers,2005,East,1,82,0.524390243902439,43,39,242.1,35.9,82.1,0.43700000000000006,6.2,17.7,0.348,29.8,64.4,0.462,21.1,26.8,0.789,11.1,30.9,20.9,9.2,3.9,15.5,22.9,99.1,-0.00730895291615239,0.00730895291615239,0.036822443741522645,-0.014631597798453981,0.15971212869005527,-0.11866325253317639,0.05195292737721113,0.08366655082911673,-0.06751221559624353,-0.05195292737721118,0.00730895291615239,-0.15971212869005527,0.11866325253317636,0.06751221559624353,0.1980693933433861,-0.12820198675825617,0.12820198675825617,-0.0755031742730961,0.8790346176867797,-0.15971212869005527,0.11866325253317636,0.021981807076680238,0.08366655082911673
10,11,Seattle SuperSonics,2005,West,1,82,0.6341463414634146,52,30,240.9,35.1,79.2,0.444,8.1,22.2,0.365,27.0,57.0,0.474,20.5,26.0,0.79,12.7,28.2,18.1,6.7,4.1,13.6,23.7,98.9,0.13033288350657382,-0.13033288350657382,-0.13033288350657382,-0.08211477870906429,-0.05509325937075055,-0.030048909309228093,0.25091241038338014,0.25091241038338014,0.15033699554664717,-0.2509124103833803,-0.2509124103833803,0.06827598449814598,0.0550932593707503,0.005964461915253638,0.20467900039768214,0.08934768632406999,-0.1741339212902354,-0.7173351038692558,-0.12129581059302691,-0.09683499929383027,-0.13996697687353724,0.1212958105930269,0.05509325937075055
11,12,Los Angeles Lakers,2005,West,0,82,0.4146341463414634,34,48,241.2,35.3,80.8,0.43700000000000006,7.9,22.1,0.355,27.5,58.7,0.467,20.3,26.1,0.777,12.5,30.6,20.4,6.2,4.2,14.3,21.9,98.7,-0.14034672761802744,0.14034672761802744,-0.12759252003140867,-0.11514327028433397,0.06762403270324667,-0.18096292097369893,0.3518044031284636,0.38249920012444677,0.011146243177485627,-0.38249920012444677,-0.3254172898960605,-0.02231336677191027,0.0792288538415552,0.033522526409464674,0.15345412628353217,0.11514327028433397,0.14034672761802744,-0.1669708103201864,-0.4688990863081562,-0.12759252003140864,0.011146243177485554,-0.19550960809808585,0.06762403270324667
12,13,Golden State Warriors,2005,West,0,82,0.4146341463414634,34,48,242.7,36.9,85.8,0.43,7.6,21.6,0.35200000000000004,29.3,64.2,0.457,17.2,23.8,0.722,13.0,29.7,22.1,7.8,5.1,13.6,22.4,98.7,-0.08203551801859577,0.08203551801859577,0.1423675074941372,0.08969705924332193,0.7835720965437302,-0.22357856543195223,0.16421875097280278,0.1902130274208248,-0.006515205937076796,-0.0745804241660863,-0.013042616902721828,-0.1642187509728028,-0.24540406178600818,-0.19021302742082474,-0.19021302742082474,0.16421875097280278,-0.013042616902721828,0.09759783609547978,0.060180438008540955,0.013042616902721849,-0.1528911897968555,-0.01959459879091083,0.03952762310508421
13,14,New York Knicks,2005,East,0,82,0.4024390243902439,33,49,242.4,36.3,80.5,0.451,5.4,15.1,0.35600000000000004,30.9,65.4,0.473,19.3,25.1,0.767,11.8,29.2,20.3,7.7,3.2,14.7,23.7,97.3,-0.13539169021672143,0.13539169021672143,0.10626799230160724,0.07129837228721779,0.007718846751558466,0.06301569028483259,-0.007718846751558466,-0.03888748546054668,0.02321457014345343,0.007718846751558367,0.03888748546054665,0.06301569028483259,-0.02321457014345343,-0.07129837228721779,0.05486650267418119,-0.06301569028483255,-0.08835865978206334,-0.1459160763504548,0.0388874854605467,-0.9283318118135053,0.07129837228721746,0.15697371982193672,0.02321457014345343
14,15,Milwaukee Bucks,2005,East,0,82,0.36585365853658536,30,52,241.2,36.1,80.2,0.45,4.0,11.3,0.35100000000000003,32.2,69.0,0.467,21.0,27.2,0.772,12.0,29.3,21.0,6.5,3.5,13.8,21.9,97.2,-0.2808379344897605,0.2808379344897605,-0.14711932971809905,0.051650949080867356,-0.03865282709835719,0.06474861444808058,-0.20865755791112406,-0.2808379344897605,-0.03865282709835719,0.20865755791112403,0.24295383611207338,-0.025728213240317325,0.16182544627388887,0.17693880641084886,0.11871353375842274,-0.012852068638059252,-0.10492266563678515,-0.06474861444808062,-0.37521928053779013,-0.5406595877728851,-0.11871353375842274,-0.2254304757814811,0.012852068638059294
15,16,Minnesota Timberwolves,2005,West,0,82,0.5365853658536586,44,38,240.9,37.1,80.8,0.45899999999999996,4.8,14.0,0.345,32.3,66.9,0.483,17.7,22.2,0.7959999999999999,11.5,31.5,23.4,5.6,5.5,13.2,21.6,96.8,0.008808591756533228,-0.008808591756533214,-0.09615073894022999,0.10325811791727822,0.026695769540400694,0.10325811791727822,-0.05036937866135143,-0.05036937866135143,-0.06057870000544999,0.09615073894022999,0.050369378661351445,0.12846416618850826,-0.11090841254298729,-0.5292010615365285,0.5292010615464873,-0.06057870000544999,0.11090841254298726,0.12846416618850826,-0.5292010615365285,0.05540432515584611,-0.18510611457790233,-0.09615073894022999,-0.004400174423391552
16,17,Cleveland Cavaliers,2005,East,0,82,0.5121951219512195,42,40,242.1,36.5,81.5,0.447,3.7,11.0,0.332,32.8,70.5,0.465,19.9,26.5,0.752,13.6,28.7,22.6,8.0,5.6,13.9,22.6,96.5,-0.041902389794690034,0.041902389794689965,0.05252801215756499,0.11935214376273337,0.15618724477429663,0.0,-0.32908363035869925,-0.304400690236331,-0.304400690236331,0.32908363035869903,0.4386159247069421,-0.06325663346900642,0.03135752307680384,0.07411197420919445,-0.09630763527040659,0.4386159247069421,-0.1970989212017083,0.22783280480870383,0.1435435160044512,0.18288290604319352,-0.05252801215756495,-0.01042637936617422,-0.03135752307680384
17,18,San Antonio Spurs,2005,West,1,82,0.7195121951219512,59,23,241.5,35.6,78.7,0.45299999999999996,6.2,17.0,0.363,29.5,61.6,0.478,18.7,25.9,0.7240000000000001,12.0,30.4,21.6,7.5,6.6,13.7,20.9,96.2,0.26341780848780205,-0.26341780848780205,-0.028105855115675395,-0.04971030100350626,-0.08005495812474478,0.08005495812474481,0.04971030100350622,0.042429125978169745,0.10476195019070707,-0.06459794910757978,-0.11354097447965444,0.11354097447965442,-0.10476195019070707,-0.0069934509530980285,-0.17627313573799294,-0.006993450953098006,0.06459794910757947,0.02810585511567535,-0.014000002838000434,0.8410897642098858,-0.11354097447965444,-0.17627313573799294,-0.03523294748697226
18,19,Los Angeles Clippers,2005,West,0,82,0.45121951219512196,37,45,244.3,35.7,77.7,0.45899999999999996,2.8,8.2,0.345,32.8,69.5,0.473,21.6,27.7,0.778,12.0,29.9,23.2,7.3,5.1,15.7,22.2,95.7,-0.0319953727063857,0.0319953727063857,0.5413562167632665,-0.022677217068363367,-0.12198165496501294,0.10562984114664811,-0.541356216753079,-0.541356216753079,-0.06197012484357319,0.14207088014113076,0.12198165496501294,0.036747567254039055,0.13141484409390067,0.0789535942459479,0.07307913495970454,-0.004501241497862112,0.0180899590528386,0.11345585446490444,-0.022677217068363367,0.009010915235872089,0.0850908845860004,-0.0319953727063857,-0.0319953727063857
19,20,Houston Rockets,2005,West,1,82,0.6219512195121951,51,31,242.1,34.7,78.3,0.44299999999999995,6.7,18.5,0.364,28.0,59.7,0.46799999999999997,18.9,24.2,0.7809999999999999,10.7,31.7,21.1,6.9,4.6,13.8,22.0,95.1,0.21379539295456,-0.21379539295456,0.05697771926846638,-0.22999698835285579,-0.1983751231299867,-0.10446596359646923,0.24713277848014026,0.21379539295456,0.22999698835285576,-0.2850638949910552,-0.2850638949910552,0.011309609713202294,-0.12946259837520382,-0.2850638949910552,0.21379539295456,-0.330186815777212,0.38810535533241375,-0.011309609713202294,-0.18361523036816443,-0.022640405880214085,-0.10446596359646923,-0.14240373986197707,-0.10446596359646923
20,21,Chicago Bulls,2005,East,1,82,0.573170731707317,47,35,241.8,34.7,80.4,0.43200000000000005,6.2,17.5,0.35700000000000004,28.5,62.9,0.45299999999999996,18.7,25.0,0.75,12.2,31.6,21.3,7.0,4.5,16.7,24.7,94.5,0.07986190761182771,-0.0798619076118277,-0.006976586422465805,-0.14187880102329561,-0.006976586422465805,-0.17584805751592084,0.0495904258660908,0.0644421727821562,0.04232680921073173,-0.09604904153388,-0.0798619076118277,-0.20368314329533674,-0.10450931938941434,-0.0798619076118277,-0.0798619076118277,0.03514798412251276,0.20368314329533682,0.006976586422465805,-0.0798619076118277,-0.035147984122512785,0.8390614974517293,0.2934903668396412,-0.0798619076118277
21,22,Charlotte Bobcats,2005,East,0,82,0.21951219512195122,18,64,242.4,36.1,83.6,0.43200000000000005,3.9,10.7,0.363,32.2,72.9,0.442,18.1,25.6,0.7090000000000001,13.2,28.5,21.9,8.5,5.4,14.5,23.1,94.3,-0.22644250784180298,0.22644250784180298,0.0827664664279434,0.02416070634695378,0.1755159007551887,-0.15153011541168457,-0.13136724468835656,-0.20630339484857893,0.0900567765853244,0.09760351113529844,0.7230280922201839,-0.252903727158897,-0.13136724468835656,-0.024160706346953817,-0.252903727158897,0.1755159007551887,-0.14107779713404472,0.06881784336072012,0.14107779713404472,0.04907955727243368,0.03028738654158983,0.06881784336072012,-0.0827664664279434
22,23,Memphis Grizzlies,2005,West,1,82,0.5487804878048781,45,37,240.3,34.2,76.5,0.447,6.5,18.1,0.35700000000000004,27.7,58.4,0.475,18.6,24.7,0.754,10.8,28.1,20.9,8.5,5.8,14.6,23.3,93.4,0.03916641191343395,-0.04588767929006728,-0.7764116606490258,-0.18847482337755547,-0.2715764503541112,0.0,0.10480990293815771,0.08887738988018642,0.03916641191343395,-0.18847482337755547,-0.22153546054217846,0.08887738988018642,-0.12203712262464828,-0.10480990293815773,-0.04588767929006728,-0.15149404004382,-0.22153546054217846,-0.06668855098905639,0.15149404004382,0.15149404004382,0.04588767929006728,0.08887738988018642,-0.10480990293815773
23,24,Detroit Pistons,2005,East,1,82,0.6585365853658537,54,28,243.4,34.8,78.3,0.444,4.4,12.8,0.345,30.3,65.5,0.46299999999999997,19.4,26.2,0.7390000000000001,12.9,30.6,21.8,7.0,6.1,13.8,20.0,93.3,0.2755352498784189,-0.27553524987841893,0.37513241045143464,-0.1774776436790185,-0.19174416712084189,-0.05507316216468556,-0.1504986579520459,-0.1504986579520459,-0.1504986579520459,-0.010931570756978426,0.07770293613481317,-0.1504986579520459,-0.010931570756978426,0.055073162164685524,-0.1774776436790185,0.2388720320888412,0.13764370281870458,0.08924396342101255,-0.12513513643788698,0.37513241045143464,-0.10097404788581225,-0.4598682675624545,-0.20664899363154315
24,25,Indiana Pacers,2005,East,1,82,0.5365853658536586,44,38,242.7,32.5,75.2,0.43200000000000005,6.6,19.2,0.344,25.9,56.0,0.46299999999999997,21.3,26.9,0.792,10.6,29.5,18.2,7.5,4.4,14.3,23.0,93.0,0.007776742896040602,-0.0077767428960405895,0.08488752761732866,-0.4672098230490651,-0.4672098230490651,-0.09791646987330366,0.07343648396421147,0.08488752761732866,-0.07343648396421147,-0.4672098230490651,-0.4672098230490651,-0.053482439411424075,0.07343648396421147,0.04446905004901805,0.16342256530275703,-0.13331013502873287,-0.019571251323761633,-0.16342256530275712,-0.0077767428960405895,-0.027613153701636754,0.003884732785245693,0.03171446796569102,-0.09116233981171074
25,26,Utah Jazz,2005,West,0,82,0.3170731707317073,26,56,241.2,34.5,76.8,0.449,3.0,9.3,0.32799999999999996,31.4,67.5,0.465,21.0,27.7,0.757,12.8,27.4,22.3,6.6,4.6,15.8,26.7,93.0,-0.14506805137429332,0.14506805137429335,-0.056879578392420325,-0.12524323136942345,-0.17051464484878032,0.014944035656241873,-0.20903092384438873,-0.20903092384438873,-0.17051464484878032,0.0250332427313059,0.06840844591388207,-0.030146175249215732,0.06256528747691606,0.08715639504219355,-0.025033242731305916,0.093931312719785,-0.5975998526286248,0.093931312719785,-0.12524323136942345,-0.009947094815505422,0.11660414261246764,0.5975998526398708,-0.11660414261246764
26,27,Portland Trail Blazers,2005,West,0,82,0.32926829268292684,27,55,240.6,35.3,78.3,0.451,5.1,14.2,0.36200000000000004,30.2,64.2,0.47100000000000003,17.2,23.7,0.725,11.8,29.3,21.0,7.1,6.6,16.0,20.8,92.9,-0.16521007958384795,0.16521007958384792,-0.20687818645730666,-0.06770987152906165,-0.11496920674850498,0.05351040313596664,-0.05351040313596661,-0.06054372532907963,0.06770987152906165,-0.019712884225968105,-0.013121350416537864,0.02634190706934828,-0.24688547646170164,-0.22492822755893938,-0.13329580286206696,-0.05351040313596661,-0.05351040313596661,-0.03302169689060357,-0.04659043903963524,0.7883022350542166,0.1913612739831617,-0.19136127398316163,-0.19136127398316163
27,28,Atlanta Hawks,2005,East,0,82,0.15853658536585366,13,69,242.1,35.9,81.4,0.441,3.7,11.9,0.312,32.2,69.5,0.46299999999999997,17.3,24.3,0.711,13.4,28.5,19.7,7.7,4.2,16.1,24.5,92.7,-0.5138739804725866,0.5138739804822571,0.02152599608230969,-0.00855347133118948,0.048910546459387645,-0.048910546459387624,-0.13485857634598125,-0.06936923380408036,-0.5138739804725866,0.06936923380408035,0.11578919137100378,-0.05882417849516451,-0.12474349963643053,-0.09336595584509425,-0.14662493454757433,0.14662493454757433,-0.1002674860783454,-0.09336595584509425,0.02152599608230969,-0.048910546459387624,0.1609383011630148,0.14662493454757433,-0.14662493454757433
28,29,New Jersey Nets,2005,East,1,82,0.5121951219512195,42,40,242.7,33.6,78.3,0.429,5.3,14.7,0.36200000000000004,28.3,63.6,0.444,19.0,24.9,0.763,10.4,29.1,21.6,7.9,3.8,14.2,24.2,91.4,-0.03791129881169526,0.0379112988116952,0.20613233718960744,-0.3237169284563458,-0.1654637965167635,-0.39683892652920055,-0.03791129881169526,-0.06705300613010556,0.09744811434046483,-0.15315263645789298,-0.08713458961347421,-0.3237169284563458,-0.07701222532906357,-0.12987137856313205,0.0,-0.39683892652920055,-0.12987137856313205,0.0379112988116952,0.10798417007181743,-0.297739291379202,-0.028370802552888957,0.23777051059052895,-0.39683892652920055
29,30,New Orleans Hornets,2005,West,0,82,0.21951219512195122,18,64,243.0,33.1,80.0,0.415,5.1,16.0,0.315,28.1,63.9,0.44,17.1,22.3,0.7659999999999999,12.4,27.8,21.0,6.7,3.8,14.8,23.0,88.4,-0.14145858966947894,0.14145858966947894,0.10964474833825237,-0.1579889081207564,-0.018920524356411155,-0.45167550558312203,-0.030659989679195757,0.01129494063761075,-0.1579889081207564,-0.0763748299493588,-0.02669504052277052,-0.45167550558312203,-0.45167550558312203,-0.1579889081207564,0.018920524356411145,0.02669504052277052,-0.1579889081207564,-0.018920524356411155,-0.0763748299493588,-0.1185355125341681,0.04299049307784364,0.030659989679195775,-0.45167550558312203
0,1,Phoenix Suns,2006,West,1,82,0.6585365853658537,54,28,243.4,41.8,87.4,0.479,10.2,25.6,0.39899999999999997,31.6,61.8,0.511,14.5,18.0,0.8059999999999999,9.5,32.3,26.6,6.7,5.0,13.3,20.5,108.4,0.06595253664708306,-0.06595253664708303,0.27168784448501043,0.27168784448501043,0.27168784448501043,0.27168784448501043,0.27168784448501043,0.27168784448501043,0.27168784448501043,0.056939544775292436,-0.01605736403299453,0.09503208690417154,-0.27168784447989763,-0.27168784447989763,0.27168784448501043,-0.27168784447989763,0.07752136501949561,0.27168784448501043,-0.031100648925548327,0.013705407283395886,-0.07752136501949561,-0.07752136501949561,0.27168784448501043
1,2,Seattle SuperSonics,2006,West,0,82,0.4268292682926829,35,47,241.8,37.5,81.8,0.45899999999999996,7.4,19.9,0.371,30.1,62.0,0.48700000000000004,20.1,25.7,0.785,12.4,27.2,20.7,7.6,3.7,14.7,23.6,102.6,-0.10743794970776147,0.1074379497077615,-0.08669383346163378,0.3535205054550323,0.23656778712865348,0.1292144453141936,0.2962332255917559,0.32207945901619645,0.1074379497077615,-0.009385577725390077,-0.0472844621848785,0.20508965028291987,0.0,-0.10743794970776147,0.27401423231771405,0.20508965028291987,-0.3535205054550323,0.0,0.20508965028291987,-0.20508965028291987,0.11817749708025779,0.1292144453141944,0.3948315813528086
2,3,Washington Wizards,2006,East,1,82,0.5121951219512195,42,40,241.8,36.3,81.2,0.447,6.1,17.0,0.35700000000000004,30.2,64.2,0.47100000000000003,23.0,30.4,0.757,12.6,28.6,18.6,8.0,4.1,13.9,22.6,101.7,0.03419355088604088,-0.034193550886040903,-0.06269226441417222,0.041177437077077814,0.12830319890039416,-0.07769328085112669,0.034193550886040924,0.0067871392571457485,0.0067871392571457485,0.020412443131687684,0.055409347939441835,-0.093440857882389,0.8162770277131404,0.28552072170381493,0.048243812345030446,0.19815218706773297,-0.13802612364710778,-0.14830967867901473,0.23291034437821717,-0.093440857882389,-0.07769328085112669,-0.048243812345030446,0.23291034437821717
3,4,Toronto Raptors,2006,East,0,82,0.32926829268292684,27,55,243.4,36.7,81.0,0.45399999999999996,7.4,19.8,0.375,29.3,61.2,0.479,20.2,25.5,0.7909999999999999,10.5,27.9,19.4,6.5,3.3,13.1,24.0,101.1,-0.12578580177491813,0.1257858017749181,0.6001887350155897,0.1257858017749181,0.08102109518524109,0.0,0.15751059874083753,0.14569650554780722,0.0943382357117405,-0.10904851590189311,-0.06870480043805811,0.025141690082201122,0.025141690082201153,-0.06870480043805811,0.18797090154270424,-0.051552184345006476,-0.12578580177491813,-0.05712598832272395,-0.11710928733165006,-0.6001887350042949,-0.20993647372417942,0.10904851590189311,0.14569650554780722
4,5,Denver Nuggets,2006,West,1,82,0.5365853658536586,44,38,243.0,37.5,81.4,0.461,4.3,13.1,0.325,33.3,68.2,0.48700000000000004,21.0,28.2,0.7440000000000001,11.0,30.3,23.4,8.5,5.6,14.8,22.7,100.3,0.04076614505957018,-0.04076614505957016,0.15760722522216922,0.18808621420708377,0.10911541282483213,0.08107079840143083,-0.0943961084634457,-0.06874694809777117,-0.6005569268978056,0.6005569269091073,0.2100652613925732,0.10911541282483213,0.10911541282483213,0.08758766679040463,-0.004993480591013421,0.004993480591013389,0.046124382261532516,0.17135839416796597,0.2100652613925732,0.0943961084634457,0.08107079840143083,-0.020068209951738986,0.12586296635637587
5,6,Miami Heat,2006,East,1,82,0.6341463414634146,52,30,240.9,37.1,77.5,0.478,6.1,17.6,0.345,31.0,59.9,0.517,19.7,28.2,0.7,10.5,32.6,20.6,6.4,5.4,14.5,22.8,99.9,0.1536828535345716,-0.15368285353457162,-0.20923427879705975,0.17800939698002835,-0.04333967780340973,0.2564966465821848,0.030717669403010225,0.049776814274500474,-0.05631939949199051,0.11526077710694584,-0.15368285353457162,0.7332999126686269,-0.024503949493622442,0.1069474441645617,-0.25649664658218146,-0.06298554116829314,0.25649664658218135,-0.018337454390643677,-0.22965950149318912,0.09899013186595476,0.012205832593992192,-0.006097205305995608,0.13323353559014153
6,7,Los Angeles Lakers,2006,West,1,82,0.5487804878048781,45,37,242.1,36.5,80.6,0.45299999999999996,6.7,19.3,0.349,29.8,61.3,0.486,19.7,26.5,0.745,11.8,30.3,21.1,7.7,4.3,13.9,23.1,99.4,0.19029894246562584,-0.19029894246562576,0.033279459473775495,0.22887045370335382,0.22887045370335382,-0.10085843516156674,0.2698986780597198,0.41901953485216065,-0.0837523721675062,-0.13571753181321297,-0.19029894246562576,0.24903002635842894,-0.06681053404925727,-0.01662415859972091,0.01662415859972096,0.19029894246562584,0.153556028115903,0.22887045370335382,0.41901953485216065,-0.13571753181321297,-0.19029894246562576,0.08375237216750614,0.29159445752600616
